TIP_DATETIME,ORIGIN,MASS,TRUCK_ID,ROCKY_RATIO
2024-07-25T16:44:30.000000,ZONE11,223.8,DT25,4.057
2024-07-25T16:54:30.000000,ZONE30,240.0,DT23,1.993
2024-07-25T17:00:30.000000,ZONE7,245.8,DT26,2.05
2024-07-25T17:04:30.000000,ZONE7,220.1,DT13,2.05
2024-07-25T17:07:30.000000,ZONE10,254.0,DT7,1.055
2024-07-25T17:12:30.000000,ZONE30,247.5,DT5,1.993
2024-07-25T17:20:30.000000,ZONE30,259.7,DT26,1.993
2024-07-25T17:22:30.000000,ZONE7,254.7,DT30,2.05
2024-07-25T17:27:30.000000,ZONE7,231.4,DT33,2.05
2024-07-25T17:30:30.000000,ZONE7,245.9,DT6,2.05
2024-07-25T17:34:30.000000,ZONE30,273.7,DT30,1.993
2024-07-25T17:38:30.000000,ZONE7,237.9,DT20,2.05
2024-07-25T17:42:30.000000,ZONE7,233.3,DT29,2.05
2024-07-25T17:46:30.000000,ZONE30,248.5,DT30,1.993
2024-07-25T17:52:30.000000,ZONE7,230.6,DT18,2.05
2024-07-25T17:56:30.000000,ZONE30,256.2,DT29,1.993
2024-07-25T17:59:30.000000,ZONE7,236.2,DT32,2.05
2024-07-25T18:04:30.000000,ZONE30,255.5,DT30,1.993
2024-07-25T18:12:30.000000,ZONE7,222.6,DT23,2.05
2024-07-25T18:15:30.000000,ZONE30,281.7,DT29,1.993
2024-07-25T18:19:30.000000,ZONE10,217.4,DT26,1.055
2024-07-25T18:23:30.000000,ZONE30,249.4,DT30,1.993
2024-07-25T18:28:30.000000,ZONE30,272.6,DT5,1.993
2024-07-25T18:31:30.000000,ZONE10,250.3,DT19,1.055
2024-07-25T18:40:30.000000,ZONE30,273.7,DT30,1.993
2024-07-25T18:47:30.000000,ZONE10,254.3,DT32,1.055
2024-07-25T18:55:30.000000,ZONE10,222.2,DT13,1.055
2024-07-25T19:01:30.000000,ZONE10,213.3,DT1,1.055
2024-07-25T19:09:30.000000,ZONE10,237.9,DT7,1.055
2024-07-25T19:15:30.000000,ZONE10,252.4,DT22,1.055
2024-07-25T19:22:30.000000,ZONE10,250.8,DT25,1.055
2024-07-25T19:30:30.000000,ZONE10,245.8,DT26,1.055
2024-07-25T19:36:30.000000,ZONE10,255.1,DT15,1.055
2024-07-25T19:46:30.000000,ZONE10,232.4,DT32,1.055
2024-07-25T19:58:30.000000,ZONE30,270.3,DT32,1.993
2024-07-25T20:09:30.000000,ZONE10,235.9,DT23,1.055
2024-07-25T20:13:30.000000,ZONE30,264.3,DT32,1.993
2024-07-25T20:20:30.000000,ZONE30,250.4,DT5,1.993
2024-07-25T20:27:30.000000,ZONE30,256.3,DT32,1.993
2024-07-25T20:37:30.000000,ZONE30,246.2,DT5,1.993
2024-07-25T20:41:30.000000,ZONE26,215.1,DT13,1.051
2024-07-25T20:50:30.000000,ZONE30,267.5,DT32,1.993
2024-07-25T20:55:30.000000,ZONE26,251.0,DT29,1.051
2024-07-25T21:04:30.000000,ZONE30,249.7,DT32,1.993
2024-07-25T21:14:30.000000,ZONE11,250.7,DT33,4.057
2024-07-25T21:22:30.000000,ZONE30,243.9,DT32,1.993
2024-07-25T21:27:30.000000,ZONE10,258.2,DT28,1.055
2024-07-25T21:38:30.000000,ZONE30,260.3,DT32,1.993
2024-07-25T21:50:30.000000,ZONE10,234.6,DT20,1.055
2024-07-25T21:55:30.000000,ZONE30,251.8,DT32,1.993
2024-07-25T22:07:30.000000,ZONE10,261.899,DT28,1.055
2024-07-25T22:11:30.000000,ZONE30,255.4,DT19,1.993
2024-07-25T22:23:30.000000,ZONE30,253.1,DT19,1.993
2024-07-25T22:39:30.000000,ZONE11,242.9,DT6,4.057
2024-07-25T22:43:30.000000,ZONE8,249.2,DT19,2.432
2024-07-25T22:54:30.000000,ZONE11,235.7,DT20,4.057
2024-07-25T22:58:30.000000,ZONE8,246.6,DT1,2.432
2024-07-25T23:02:30.000000,ZONE10,247.1,DT29,1.055
2024-07-25T23:13:30.000000,ZONE8,247.2,DT19,2.432
2024-07-25T23:16:30.000000,ZONE11,229.7,DT28,4.057
2024-07-25T23:27:30.000000,ZONE11,222.7,DT26,4.057
2024-07-25T23:31:30.000000,ZONE8,235.3,DT19,2.432
2024-07-26T00:05:30.000000,ZONE8,253.4,DT19,2.432
2024-07-26T00:08:30.000000,ZONE10,243.2,DT28,1.055
2024-07-26T00:13:30.000000,ZONE10,223.4,DT26,1.055
2024-07-26T00:17:30.000000,ZONE10,233.7,DT8,1.055
2024-07-26T00:21:30.000000,ZONE8,244.2,DT19,2.432
2024-07-26T00:24:30.000000,ZONE10,234.1,DT29,1.055
2024-07-26T00:28:30.000000,ZONE10,226.4,DT1,1.055
2024-07-26T00:38:30.000000,ZONE9,234.0,DT13,3.059
2024-07-26T00:42:30.000000,ZONE8,250.0,DT19,2.432
2024-07-26T00:45:30.000000,ZONE10,225.7,DT28,1.055
2024-07-26T00:49:30.000000,ZONE11,241.3,DT31,4.057
2024-07-26T00:53:30.000000,ZONE10,241.7,DT26,1.055
2024-07-26T00:57:30.000000,ZONE11,255.4,DT32,4.057
2024-07-26T01:01:30.000000,ZONE8,247.1,DT19,2.432
2024-07-26T01:10:30.000000,ZONE10,230.6,DT20,1.055
2024-07-26T01:14:30.000000,ZONE10,234.5,DT1,1.055
2024-07-26T01:18:30.000000,ZONE8,248.5,DT19,2.432
2024-07-26T01:22:30.000000,ZONE10,232.8,DT8,1.055
2024-07-26T01:30:30.000000,ZONE10,243.6,DT5,1.055
2024-07-26T01:33:30.000000,ZONE10,231.6,DT14,1.055
2024-07-26T01:37:30.000000,ZONE8,242.4,DT19,2.432
2024-07-26T01:41:30.000000,ZONE10,231.2,DT32,1.055
2024-07-26T01:45:30.000000,ZONE10,243.7,DT5,1.055
2024-07-26T01:49:30.000000,ZONE10,253.5,DT18,1.055
2024-07-26T01:54:30.000000,ZONE10,228.1,DT13,1.055
2024-07-26T01:58:30.000000,ZONE8,253.6,DT19,2.432
2024-07-26T02:01:30.000000,ZONE8,268.2,DT3,2.432
2024-07-26T02:10:30.000000,ZONE10,231.3,DT21,1.055
2024-07-26T02:13:30.000000,ZONE11,227.9,DT27,4.057
2024-07-26T02:16:30.000000,ZONE8,262.5,DT19,2.432
2024-07-26T02:26:30.000000,ZONE11,253.6,DT2,4.057
2024-07-26T02:37:30.000000,ZONE8,251.2,DT19,2.432
2024-07-26T02:45:30.000000,ZONE11,264.2,DT32,4.057
2024-07-26T02:56:30.000000,ZONE8,233.9,DT2,2.432
2024-07-26T02:58:30.000000,ZONE11,233.7,DT25,4.057
2024-07-26T03:04:30.000000,ZONE8,257.5,DT13,2.432
2024-07-26T03:08:30.000000,ZONE11,270.5,DT14,4.057
2024-07-26T03:17:30.000000,ZONE8,262.2,DT13,2.432
2024-07-26T03:27:30.000000,ZONE11,257.6,DT33,4.057
2024-07-26T03:31:30.000000,ZONE8,250.2,DT13,2.432
2024-07-26T03:40:30.000000,ZONE11,259.9,DT27,4.057
2024-07-26T03:43:30.000000,ZONE11,258.5,DT20,4.057
2024-07-26T03:50:30.000000,ZONE11,255.6,DT2,4.057
2024-07-26T03:59:30.000000,ZONE8,230.8,DT13,2.432
2024-07-26T04:02:30.000000,ZONE11,253.9,DT8,4.057
2024-07-26T04:06:30.000000,ZONE7,257.6,DT30,2.05
2024-07-26T04:10:30.000000,ZONE7,260.899,DT6,2.05
2024-07-26T04:15:30.000000,ZONE8,228.8,DT13,2.432
2024-07-26T04:18:30.000000,ZONE7,239.8,DT23,2.05
2024-07-26T04:22:30.000000,ZONE11,231.4,DT31,4.057
2024-07-26T04:29:30.000000,ZONE7,240.2,DT29,2.05
2024-07-26T04:32:30.000000,ZONE8,239.0,DT13,2.432
2024-07-26T04:36:30.000000,ZONE11,226.6,DT27,4.057
2024-07-26T04:39:30.000000,ZONE11,239.6,DT20,4.057
2024-07-26T04:49:30.000000,ZONE26,264.7,DT2,1.051
2024-07-26T04:53:30.000000,ZONE8,236.2,DT13,2.432
2024-07-26T04:57:30.000000,ZONE26,243.6,DT28,1.051
2024-07-26T05:00:30.000000,ZONE26,246.3,DT5,1.051
2024-07-26T05:14:30.000000,ZONE26,265.7,DT25,1.051
2024-07-26T05:17:30.000000,ZONE8,250.5,DT2,2.432
2024-07-26T05:21:30.000000,ZONE26,254.7,DT3,1.051
2024-07-26T05:34:30.000000,ZONE26,244.7,DT27,1.051
2024-07-26T05:37:30.000000,ZONE8,249.4,DT2,2.432
2024-07-26T05:53:30.000000,ZONE10,259.3,DT21,1.055
2024-07-26T05:56:30.000000,ZONE8,247.6,DT2,2.432
2024-07-26T06:00:30.000000,ZONE10,240.1,DT31,1.055
2024-07-26T06:04:30.000000,ZONE10,246.8,DT5,1.055
2024-07-26T06:09:30.000000,ZONE10,248.2,DT12,1.055
2024-07-26T06:15:30.000000,ZONE4,243.9,DT2,2.509
2024-07-26T06:27:30.000000,ZONE4,258.1,DT2,2.509
2024-07-26T06:40:30.000000,ZONE13,235.8,DT26,1.057
2024-07-26T06:42:30.000000,ZONE4,250.9,DT2,2.509
2024-07-26T06:51:30.000000,ZONE13,230.7,DT28,1.057
2024-07-26T06:53:30.000000,ZONE4,242.6,DT8,2.509
2024-07-26T06:57:30.000000,ZONE4,248.0,DT2,2.509
2024-07-26T07:04:30.000000,ZONE13,252.5,DT14,1.057
2024-07-26T07:09:30.000000,ZONE13,240.6,DT31,1.057
2024-07-26T07:25:30.000000,ZONE4,253.7,DT2,2.509
2024-07-26T07:28:30.000000,ZONE10,247.8,DT5,1.055
2024-07-26T07:37:30.000000,ZONE10,257.1,DT21,1.055
2024-07-26T07:41:30.000000,ZONE10,243.4,DT9,1.055
2024-07-26T07:45:30.000000,ZONE4,240.6,DT2,2.509
2024-07-26T07:52:30.000000,ZONE10,243.1,DT29,1.055
2024-07-26T07:57:30.000000,ZONE10,238.3,DT1,1.055
2024-07-26T08:01:30.000000,ZONE4,249.7,DT2,2.509
2024-07-26T08:05:30.000000,ZONE10,262.3,DT13,1.055
2024-07-26T08:14:30.000000,ZONE10,241.2,DT21,1.055
2024-07-26T08:18:30.000000,ZONE4,238.3,DT2,2.509
2024-07-26T08:21:30.000000,ZONE10,253.5,DT31,1.055
2024-07-26T08:29:30.000000,ZONE10,248.0,DT10,1.055
2024-07-26T08:32:30.000000,ZONE10,250.5,DT26,1.055
2024-07-26T08:36:30.000000,ZONE4,240.9,DT2,2.509
2024-07-26T08:40:30.000000,ZONE10,240.2,DT1,1.055
2024-07-26T08:49:30.000000,ZONE4,234.0,DT2,2.509
2024-07-26T08:51:30.000000,ZONE13,249.0,DT15,1.057
2024-07-26T09:04:30.000000,ZONE13,243.4,DT12,1.057
2024-07-26T09:07:30.000000,ZONE4,243.7,DT2,2.509
2024-07-26T09:15:30.000000,ZONE13,245.5,DT18,1.057
2024-07-26T09:24:30.000000,ZONE4,265.7,DT2,2.509
2024-07-26T09:29:30.000000,ZONE4,265.3,DT18,2.509
2024-07-26T09:36:30.000000,ZONE13,256.3,DT21,1.057
2024-07-26T09:39:30.000000,ZONE31,256.3,DT31,4.065
2024-07-26T09:54:30.000000,ZONE4,256.9,DT2,2.509
2024-07-26T10:06:30.000000,ZONE31,231.0,DT10,4.065
2024-07-26T10:26:30.000000,ZONE4,263.6,DT8,2.509
2024-07-26T10:35:30.000000,ZONE4,266.899,DT2,2.509
2024-07-26T10:42:30.000000,ZONE13,235.7,DT26,1.057
2024-07-26T10:53:30.000000,ZONE4,271.5,DT2,2.509
2024-07-26T11:11:30.000000,ZONE4,259.8,DT26,2.509
2024-07-26T11:14:30.000000,ZONE13,235.5,DT10,1.057
2024-07-26T11:24:30.000000,ZONE13,249.7,DT25,1.057
2024-07-26T11:36:30.000000,ZONE4,268.6,DT26,2.509
2024-07-26T12:05:30.000000,ZONE4,256.7,DT26,2.509
2024-07-26T12:09:30.000000,ZONE4,257.2,DT2,2.509
2024-07-26T12:14:30.000000,ZONE26,233.1,DT31,1.051
2024-07-26T12:18:30.000000,ZONE26,246.0,DT25,1.051
2024-07-26T12:23:30.000000,ZONE4,250.8,DT26,2.509
2024-07-26T12:27:30.000000,ZONE4,245.6,DT2,2.509
2024-07-26T12:31:30.000000,ZONE26,253.2,DT18,1.051
2024-07-26T12:35:30.000000,ZONE4,242.5,DT26,2.509
2024-07-26T12:47:30.000000,ZONE26,242.5,DT5,1.051
2024-07-26T12:50:30.000000,ZONE4,261.0,DT2,2.509
2024-07-26T12:57:30.000000,ZONE4,244.6,DT26,2.509
2024-07-26T13:05:30.000000,ZONE9,265.1,DT16,3.059
2024-07-26T13:10:30.000000,ZONE9,253.9,DT10,3.059
2024-07-26T13:17:30.000000,ZONE9,263.6,DT18,3.059
2024-07-26T13:14:30.000000,ZONE4,254.8,DT26,2.509
2024-07-26T13:26:30.000000,ZONE4,255.5,DT26,2.509
2024-07-26T13:31:30.000000,ZONE4,258.9,DT2,2.509
2024-07-26T13:35:30.000000,ZONE26,234.5,DT4,1.051
2024-07-26T13:51:30.000000,ZONE4,248.6,DT26,2.509
2024-07-26T13:54:30.000000,ZONE10,257.9,DT17,1.055
2024-07-26T13:59:30.000000,ZONE4,266.5,DT2,2.509
2024-07-26T14:03:30.000000,ZONE26,255.7,DT16,1.051
2024-07-26T13:10:30.000000,ZONE9,235.1,DT10,3.059
2024-07-26T14:13:30.000000,ZONE4,254.6,DT26,2.509
2024-07-26T14:23:30.000000,ZONE4,251.9,DT2,2.509
2024-07-26T14:28:30.000000,ZONE10,259.4,DT18,1.055
2024-07-26T14:33:30.000000,ZONE4,258.6,DT26,2.509
2024-07-26T14:37:30.000000,ZONE10,242.1,DT15,1.055
2024-07-26T14:41:30.000000,ZONE4,253.5,DT2,2.509
2024-07-26T14:56:30.000000,ZONE10,249.9,DT7,1.055
2024-07-26T15:02:30.000000,ZONE10,235.6,DT4,1.055
2024-07-26T15:08:30.000000,ZONE4,244.0,DT2,2.509
2024-07-26T15:11:30.000000,ZONE10,230.2,DT10,1.055
2024-07-26T15:23:30.000000,ZONE4,224.9,DT2,2.509
2024-07-26T15:26:30.000000,ZONE10,235.1,DT17,1.055
2024-07-26T15:31:30.000000,ZONE10,221.9,DT23,1.055
2024-07-26T15:34:30.000000,ZONE4,246.0,DT2,2.509
2024-07-26T15:40:30.000000,ZONE10,244.4,DT20,1.055
2024-07-26T15:45:30.000000,ZONE10,243.1,DT21,1.055
2024-07-26T15:52:30.000000,ZONE4,266.8,DT2,2.509
2024-07-26T15:55:30.000000,ZONE10,226.8,DT28,1.055
2024-07-26T15:58:30.000000,ZONE10,231.0,DT34,1.055
2024-07-26T16:06:30.000000,ZONE4,249.3,DT2,2.509
2024-07-26T16:09:30.000000,ZONE10,229.2,DT17,1.055
2024-07-26T16:14:30.000000,ZONE10,234.3,DT15,1.055
2024-07-26T16:17:30.000000,ZONE4,256.0,DT2,2.509
2024-07-26T16:21:30.000000,ZONE10,223.6,DT20,1.055
2024-07-26T16:28:30.000000,ZONE10,243.9,DT16,1.055
2024-07-26T16:32:30.000000,ZONE4,249.5,DT2,2.509
2024-07-26T17:31:30.000000,ZONE10,238.2,DT26,1.055
2024-07-26T17:34:30.000000,ZONE10,247.7,DT23,1.055
2024-07-26T17:38:30.000000,ZONE4,260.8,DT2,2.509
2024-07-26T17:42:30.000000,ZONE4,244.6,DT5,2.509
2024-07-26T17:49:30.000000,ZONE4,255.5,DT2,2.509
2024-07-26T17:51:30.000000,ZONE10,243.3,DT15,1.055
2024-07-26T17:55:30.000000,ZONE10,251.5,DT14,1.055
2024-07-26T18:10:30.000000,ZONE4,260.4,DT2,2.509
2024-07-26T18:15:30.000000,ZONE4,258.0,DT34,2.509
2024-07-26T18:19:30.000000,ZONE10,239.6,DT4,1.055
2024-07-26T18:23:30.000000,ZONE10,250.9,DT16,1.055
2024-07-26T18:26:30.000000,ZONE10,255.8,DT7,1.055
2024-07-26T18:31:30.000000,ZONE4,262.7,DT2,2.509
2024-07-26T18:35:30.000000,ZONE10,226.2,DT15,1.055
2024-07-26T18:50:30.000000,ZONE10,223.5,DT21,1.055
2024-07-26T18:56:30.000000,ZONE4,274.7,DT2,2.509
2024-07-26T19:00:30.000000,ZONE10,218.7,DT4,1.055
2024-07-26T19:03:30.000000,ZONE10,230.0,DT16,1.055
2024-07-26T19:08:30.000000,ZONE4,259.6,DT2,2.509
2024-07-26T19:11:30.000000,ZONE10,236.3,DT11,1.055
2024-07-26T19:21:30.000000,ZONE10,244.5,DT31,1.055
2024-07-26T19:23:30.000000,ZONE4,246.7,DT2,2.509
2024-07-26T18:50:30.000000,ZONE10,226.1,DT21,1.055
2024-07-26T19:36:30.000000,ZONE4,245.6,DT2,2.509
2024-07-26T19:47:30.000000,ZONE4,246.0,DT24,2.509
2024-07-26T19:51:30.000000,ZONE10,225.4,DT20,1.055
2024-07-26T19:58:30.000000,ZONE10,228.3,DT32,1.055
2024-07-26T20:01:30.000000,ZONE5,254.3,DT24,2.203
2024-07-26T20:08:30.000000,ZONE5,255.9,DT2,2.203
2024-07-26T20:13:30.000000,ZONE10,229.3,DT26,1.055
2024-07-26T20:16:30.000000,ZONE5,274.9,DT24,2.203
2024-07-26T20:20:30.000000,ZONE10,240.3,DT15,1.055
2024-07-26T20:24:30.000000,ZONE5,257.2,DT1,2.203
2024-07-26T20:31:30.000000,ZONE10,223.9,DT23,1.055
2024-07-26T20:36:30.000000,ZONE10,250.9,DT8,1.055
2024-07-26T20:40:30.000000,ZONE5,258.3,DT1,2.203
2024-07-26T20:44:30.000000,ZONE10,252.3,DT32,1.055
2024-07-26T20:49:30.000000,ZONE10,231.1,DT4,1.055
2024-07-26T20:52:30.000000,ZONE5,255.5,DT1,2.203
2024-07-26T21:00:30.000000,ZONE10,237.3,DT15,1.055
2024-07-26T21:03:30.000000,ZONE5,238.3,DT1,2.203
2024-07-26T21:07:30.000000,ZONE5,247.9,DT2,2.203
2024-07-26T21:11:30.000000,ZONE10,245.8,DT7,1.055
2024-07-26T21:15:30.000000,ZONE10,241.7,DT25,1.055
2024-07-26T21:23:30.000000,ZONE10,238.7,DT5,1.055
2024-07-26T21:26:30.000000,ZONE5,252.2,DT1,2.203
2024-07-26T21:30:30.000000,ZONE10,243.6,DT33,1.055
2024-07-26T21:34:30.000000,ZONE5,235.2,DT24,2.203
2024-07-26T21:37:30.000000,ZONE10,241.0,DT34,1.055
2024-07-26T21:42:30.000000,ZONE5,231.2,DT1,2.203
2024-07-26T21:45:30.000000,ZONE10,233.3,DT26,1.055
2024-07-26T21:52:30.000000,ZONE10,237.9,DT25,1.055
2024-07-26T21:55:30.000000,ZONE5,232.1,DT1,2.203
2024-07-26T21:58:30.000000,ZONE10,247.2,DT31,1.055
2024-07-26T22:03:30.000000,ZONE10,223.9,DT23,1.055
2024-07-26T22:06:30.000000,ZONE10,243.8,DT28,1.055
2024-07-26T22:12:30.000000,ZONE5,242.2,DT1,2.203
2024-07-26T22:20:30.000000,ZONE5,242.2,DT7,2.203
2024-07-26T22:26:30.000000,ZONE5,268.0,DT1,2.203
2024-07-26T22:29:30.000000,ZONE10,219.6,DT33,1.055
2024-07-26T22:40:30.000000,ZONE10,214.1,DT34,1.055
2024-07-26T22:43:30.000000,ZONE5,243.2,DT1,2.203
2024-07-26T22:47:30.000000,ZONE10,234.4,DT8,1.055
2024-07-26T22:54:30.000000,ZONE10,236.4,DT24,1.055
2024-07-26T22:57:30.000000,ZONE5,256.8,DT4,2.203
2024-07-26T23:03:30.000000,ZONE5,266.2,DT32,2.203
2024-07-26T23:06:30.000000,ZONE10,227.9,DT25,1.055
2024-07-26T23:10:30.000000,ZONE5,260.6,DT4,2.203
2024-07-26T23:14:30.000000,ZONE14,252.5,DT5,4.052
2024-07-26T23:17:30.000000,ZONE26,220.9,DT10,1.051
2024-07-26T23:31:30.000000,ZONE5,276.4,DT32,2.203
2024-07-26T23:35:30.000000,ZONE5,275.4,DT4,2.203
2024-07-26T23:40:30.000000,ZONE7,247.6,DT20,2.05
2024-07-26T23:44:30.000000,ZONE7,233.6,DT9,2.05
2024-07-26T23:48:30.000000,ZONE7,242.5,DT14,2.05
2024-07-26T23:53:30.000000,ZONE5,245.5,DT32,2.203
2024-07-27T00:02:30.000000,ZONE7,243.9,DT28,2.05
2024-07-27T00:06:30.000000,ZONE5,265.3,DT32,2.203
2024-07-27T00:10:30.000000,ZONE9,244.5,DT22,3.059
2024-07-27T00:14:30.000000,ZONE9,251.1,DT21,3.059
2024-07-27T00:18:30.000000,ZONE9,255.2,DT26,3.059
2024-07-27T00:22:30.000000,ZONE5,265.5,DT32,2.203
2024-07-27T00:26:30.000000,ZONE9,243.6,DT4,3.059
2024-07-27T00:30:30.000000,ZONE9,242.5,DT15,3.059
2024-07-27T00:35:30.000000,ZONE9,245.5,DT20,3.059
2024-07-27T00:38:30.000000,ZONE9,247.6,DT14,3.059
2024-07-27T00:42:30.000000,ZONE5,257.1,DT32,2.203
2024-07-27T00:46:30.000000,ZONE5,259.7,DT4,2.203
2024-07-27T00:50:30.000000,ZONE9,243.8,DT5,3.059
2024-07-27T00:54:30.000000,ZONE5,262.5,DT32,2.203
2024-07-27T00:58:30.000000,ZONE9,240.3,DT21,3.059
2024-07-27T01:02:30.000000,ZONE26,236.4,DT22,1.051
2024-07-27T01:05:30.000000,ZONE5,259.6,DT4,2.203
2024-07-27T01:47:30.000000,ZONE7,265.5,DT12,2.05
2024-07-27T02:01:30.000000,ZONE5,267.6,DT26,2.203
2024-07-27T02:05:30.000000,ZONE7,246.5,DT4,2.05
2024-07-27T02:09:30.000000,ZONE14,247.5,DT18,4.052
2024-07-27T02:12:30.000000,ZONE7,245.2,DT15,2.05
2024-07-27T02:16:30.000000,ZONE5,264.1,DT26,2.203
2024-07-27T02:20:30.000000,ZONE7,244.4,DT22,2.05
2024-07-27T02:24:30.000000,ZONE5,268.6,DT25,2.203
2024-07-27T02:29:30.000000,ZONE7,253.6,DT20,2.05
2024-07-27T02:33:30.000000,ZONE5,261.4,DT26,2.203
2024-07-27T02:37:30.000000,ZONE7,250.0,DT16,2.05
2024-07-27T02:41:30.000000,ZONE7,247.0,DT10,2.05
2024-07-27T02:44:30.000000,ZONE7,225.4,DT5,2.05
2024-07-27T02:48:30.000000,ZONE8,266.8,DT25,2.432
2024-07-27T02:52:30.000000,ZONE7,243.7,DT28,2.05
2024-07-27T03:05:30.000000,ZONE8,257.4,DT26,2.432
2024-07-27T03:07:30.000000,ZONE8,262.9,DT25,2.432
2024-07-27T03:11:30.000000,ZONE7,241.4,DT31,2.05
2024-07-27T03:25:30.000000,ZONE7,238.8,DT20,2.05
2024-07-27T03:29:30.000000,ZONE7,263.1,DT10,2.05
2024-07-27T03:34:30.000000,ZONE14,237.7,DT4,4.052
2024-07-27T03:51:30.000000,ZONE26,249.5,DT33,1.051
2024-07-27T03:54:30.000000,ZONE14,251.3,DT18,4.052
2024-07-27T04:35:30.000000,ZONE10,240.8,DT3,1.055
2024-07-27T04:43:30.000000,ZONE10,258.3,DT24,1.055
2024-07-27T04:48:30.000000,ZONE10,272.7,DT25,1.055
2024-07-27T04:52:30.000000,ZONE8,230.7,DT5,2.432
2024-07-27T04:56:30.000000,ZONE10,255.4,DT31,1.055
2024-07-27T05:05:30.000000,ZONE8,260.3,DT21,2.432
2024-07-27T05:16:30.000000,ZONE8,255.4,DT5,2.432
2024-07-27T05:19:30.000000,ZONE10,249.1,DT10,1.055
2024-07-27T05:28:30.000000,ZONE10,258.3,DT24,1.055
2024-07-27T05:38:30.000000,ZONE8,245.3,DT21,2.432
2024-07-27T05:42:30.000000,ZONE8,274.6,DT5,2.432
2024-07-27T05:46:30.000000,ZONE10,260.7,DT8,1.055
2024-07-27T05:51:30.000000,ZONE10,223.7,DT20,1.055
2024-07-27T05:54:30.000000,ZONE8,240.2,DT21,2.432
2024-07-27T05:57:30.000000,ZONE10,231.6,DT14,1.055
2024-07-27T06:01:30.000000,ZONE10,221.7,DT25,1.055
2024-07-27T06:11:30.000000,ZONE8,249.4,DT21,2.432
2024-07-27T06:13:30.000000,ZONE10,252.3,DT24,1.055
2024-07-27T06:20:30.000000,ZONE8,259.399,DT14,2.432
2024-07-27T06:25:30.000000,ZONE8,216.3,DT21,2.432
2024-07-27T06:28:30.000000,ZONE10,242.8,DT8,1.055
2024-07-27T06:32:30.000000,ZONE10,229.4,DT30,1.055
2024-07-27T06:45:30.000000,ZONE8,224.6,DT14,2.432
2024-07-27T06:47:30.000000,ZONE8,237.1,DT21,2.432
2024-07-27T06:51:30.000000,ZONE10,235.4,DT17,1.055
2024-07-27T06:55:30.000000,ZONE10,215.2,DT10,1.055
2024-07-27T06:59:30.000000,ZONE8,211.4,DT14,2.432
2024-07-27T07:02:30.000000,ZONE10,239.0,DT34,1.055
2024-07-27T07:07:30.000000,ZONE8,253.4,DT21,2.432
2024-07-27T07:10:30.000000,ZONE8,224.9,DT17,2.432
2024-07-27T07:13:30.000000,ZONE8,271.4,DT14,2.432
2024-07-27T07:40:30.000000,ZONE8,259.8,DT17,2.432
2024-07-27T07:44:30.000000,ZONE8,267.2,DT14,2.432
2024-07-27T07:49:30.000000,ZONE10,227.9,DT25,1.055
2024-07-27T07:53:30.000000,ZONE29,255.1,DT21,1.063
2024-07-27T07:57:30.000000,ZONE8,229.9,DT17,2.432
2024-07-27T08:00:30.000000,ZONE8,261.4,DT14,2.432
2024-07-27T08:04:30.000000,ZONE14,252.2,DT11,4.052
2024-07-27T08:19:30.000000,ZONE8,266.8,DT25,2.432
2024-07-27T08:22:30.000000,ZONE26,235.9,DT5,1.051
2024-07-27T08:39:30.000000,ZONE8,237.0,DT25,2.432
2024-07-27T08:43:30.000000,ZONE8,269.0,DT5,2.432
2024-07-27T08:47:30.000000,ZONE26,232.1,DT29,1.051
2024-07-27T08:51:30.000000,ZONE29,251.8,DT16,1.063
2024-07-27T08:55:30.000000,ZONE29,251.3,DT9,1.063
2024-07-27T09:00:30.000000,ZONE8,272.7,DT25,2.432
2024-07-27T09:04:30.000000,ZONE8,253.5,DT5,2.432
2024-07-27T09:07:30.000000,ZONE26,246.2,DT7,1.051
2024-07-27T09:22:30.000000,ZONE8,264.7,DT5,2.432
2024-07-27T09:25:30.000000,ZONE26,252.3,DT31,1.051
2024-07-27T09:28:30.000000,ZONE29,250.3,DT11,1.063
2024-07-27T09:32:30.000000,ZONE29,242.9,DT6,1.063
2024-07-27T09:39:30.000000,ZONE8,261.399,DT5,2.432
2024-07-27T09:42:30.000000,ZONE8,263.8,DT28,2.432
2024-07-27T09:46:30.000000,ZONE8,261.9,DT11,2.432
2024-07-27T09:50:30.000000,ZONE8,258.6,DT6,2.432
2024-07-27T09:54:30.000000,ZONE8,262.8,DT28,2.432
2024-07-27T10:30:30.000000,ZONE26,237.4,DT4,1.051
2024-07-27T10:38:30.000000,ZONE15,237.0,DT18,2.057
2024-07-27T10:41:30.000000,ZONE16,244.8,DT16,1.052
2024-07-27T10:45:30.000000,ZONE5,232.7,DT28,2.203
2024-07-27T10:48:30.000000,ZONE11,239.6,DT20,4.057
2024-07-27T10:53:30.000000,ZONE15,236.8,DT5,2.057
2024-07-27T10:57:30.000000,ZONE16,255.1,DT31,1.052
2024-07-27T11:02:30.000000,ZONE15,241.8,DT8,2.057
2024-07-27T11:10:30.000000,ZONE16,250.5,DT4,1.052
2024-07-27T11:19:30.000000,ZONE29,247.6,DT30,1.063
2024-07-27T11:28:30.000000,ZONE29,250.4,DT12,1.063
2024-07-27T11:31:30.000000,ZONE5,246.7,DT30,2.203
2024-07-27T11:35:30.000000,ZONE14,239.6,DT28,4.052
2024-07-27T11:41:30.000000,ZONE14,244.8,DT7,4.052
